emprestimo_id,cliente_id,agencia_id,produto_id,data_contratacao,valor_contratado,quantidade_parcelas,taxa_mensal,status_emprestimo
506157,17773,117,4,2024-08-08,50904.19,18,0.0288,Quitado
506158,17810,118,4,2020-04-28,42959.44,18,0.0383,Em atraso
506159,17847,119,4,2025-03-03,52019.85,48,0.0423,Ativo
506160,17884,120,4,2021-03-23,111336.41,18,0.0433,Ativo
506161,17921,101,3,2023-03-12,12622.15,12,0.0260,Em atraso
506162,17958,102,3,2025-09-30,76811.01,36,0.0392,Ativo
506163,17995,103,4,2022-02-10,8129.68,18,0.0276,Ativo
506164,18032,104,4,2023-08-03,13260.46,48,0.0130,Ativo
506165,18069,105,3,2024-04-24,82579.11,24,0.0259,Quitado
506166,18106,106,4,2026-11-22,87071.79,24,0.0186,Ativo
506167,18143,107,4,2023-04-27,70757.03,60,0.0107,Ativo
506168,18180,108,4,2024-04-26,119949.02,12,0.0426,Em atraso
506169,18217,109,3,2026-12-14,5686.39,36,0.0278,Em atraso
506170,18254,110,4,2024-02-24,44801.41,6,0.0095,Em atraso
506171,18291,111,4,2025-02-20,38607.98,48,0.0394,Quitado
506172,18328,112,4,2020-08-08,77728.39,36,0.0242,Quitado
506173,18365,113,4,2020-11-11,18347.68,48,0.0197,Em atraso
506174,18402,114,4,2020-02-21,53866.79,6,0.0186,Ativo
506175,18439,115,3,2020-05-22,96710.09,12,0.0137,Quitado
506176,18476,116,3,2021-05-03,22615.99,6,0.0369,Ativo
506177,18513,117,4,2020-10-26,67289.12,18,0.0362,Ativo
506178,18550,118,3,2025-09-03,62506.63,36,0.0277,Quitado
506179,18587,119,3,2020-07-30,53836.23,24,0.0117,Quitado
506180,18624,120,4,2025-04-21,42728.52,18,0.0130,Ativo
506181,18661,101,3,2024-05-05,77076.88,24,0.0346,Ativo
506182,18698,102,4,2020-08-18,88083.34,36,0.0414,Quitado
506183,18735,103,3,2022-08-13,104615.87,12,0.0134,Quitado
506184,18772,104,3,2024-04-10,34877.73,24,0.0100,Ativo
506185,18809,105,3,2025-11-08,76322.21,24,0.0097,Ativo
506186,18846,106,4,2023-10-10,3022.51,12,0.0403,Em atraso
506187,18883,107,3,2024-12-01,22333.98,24,0.0391,Em atraso
506188,18920,108,4,2024-01-18,74353.53,18,0.0378,Ativo
506189,18957,109,4,2024-03-30,63574.08,48,0.0324,Em atraso
506190,18994,110,4,2026-07-09,71939.84,36,0.0155,Ativo
506191,19031,111,4,2022-12-17,114417.26,6,0.0354,Ativo
506192,19068,112,4,2020-06-04,107894.78,12,0.0374,Ativo
506193,19105,113,3,2023-12-01,88899.19,18,0.0358,Em atraso
506194,19142,114,3,2021-08-20,97955.62,12,0.0141,Ativo
506195,19179,115,3,2026-04-14,13608.08,6,0.0346,Ativo
506196,19216,116,3,2021-02-17,40847.44,24,0.0107,Quitado
506197,19253,117,3,2022-03-31,75149.61,36,0.0157,Ativo
506198,19290,118,4,2021-11-12,34196.68,12,0.0202,Ativo
506199,19327,119,4,2026-11-29,64825.70,60,0.0279,Quitado
506200,19364,120,4,2022-09-02,99510.29,18,0.0207,Ativo
506201,19401,101,3,2025-06-21,92917.79,60,0.0141,Em atraso
506202,19438,102,4,2026-07-03,37485.81,18,0.0222,Em atraso
506203,19475,103,3,2024-03-26,71715.18,18,0.0419,Em atraso
506204,19512,104,3,2026-02-09,40668.15,36,0.0282,Em atraso
506205,19549,105,4,2023-01-18,18179.21,12,0.0258,Ativo
506206,19586,106,3,2026-12-03,83218.75,36,0.0210,Ativo
506207,19623,107,3,2022-04-19,43883.68,12,0.0335,Em atraso
506208,19660,108,4,2021-10-25,64312.55,6,0.0187,Ativo
506209,19697,109,4,2025-05-28,119622.40,24,0.0392,Ativo
506210,19734,110,3,2022-12-28,93428.62,18,0.0139,Em atraso
506211,19771,111,3,2020-07-28,88824.26,12,0.0234,Ativo
506212,19808,112,3,2020-02-11,97549.94,36,0.0362,Em atraso
506213,19845,113,3,2025-03-06,76666.56,12,0.0349,Ativo
506214,19882,114,3,2022-06-25,102037.91,36,0.0249,Quitado
506215,19919,115,3,2026-02-08,43527.25,36,0.0126,Quitado
506216,19956,116,4,2022-11-21,67697.43,24,0.0170,Ativo
506217,19993,117,4,2021-11-04,117166.61,60,0.0132,Em atraso
506218,20030,118,4,2023-05-21,100297.88,48,0.0401,Ativo
506219,20067,119,3,2024-03-02,35779.06,6,0.0329,Ativo
506220,20104,120,3,2020-02-22,93565.94,6,0.0204,Em atraso
506221,20141,101,4,2025-10-22,109805.77,18,0.0145,Em atraso
506222,20178,102,4,2021-03-01,38415.55,12,0.0255,Ativo
506223,20215,103,4,2026-04-15,71148.52,6,0.0157,Ativo
506224,20252,104,3,2025-06-14,118930.94,36,0.0141,Ativo
506225,20289,105,3,2020-12-11,62175.67,18,0.0288,Ativo
506226,20326,106,3,2026-12-17,102368.13,36,0.0237,Ativo
506227,20363,107,4,2020-10-06,73660.67,6,0.0387,Quitado
506228,20400,108,3,2024-05-27,59190.65,6,0.0217,Quitado
506229,20437,109,4,2025-07-20,1543.88,48,0.0379,Ativo
506230,20474,110,3,2026-09-25,75905.01,60,0.0186,Ativo
506231,20511,111,3,2021-08-01,23158.15,36,0.0418,Em atraso
506232,20548,112,3,2024-12-04,104211.71,60,0.0359,Ativo
506233,20585,113,3,2020-09-27,71309.02,6,0.0169,Quitado
506234,20622,114,3,2021-04-24,48737.17,60,0.0197,Em atraso
506235,20659,115,3,2026-10-16,70349.96,6,0.0261,Em atraso
506236,20696,116,3,2020-08-08,106362.44,18,0.0115,Ativo
506237,20733,117,3,2026-04-16,10143.34,48,0.0331,Em atraso
506238,20770,118,3,2021-06-03,90914.16,60,0.0176,Ativo
506239,20807,119,4,2026-04-23,34547.85,12,0.0360,Ativo
506240,20844,120,3,2020-11-20,76733.48,12,0.0115,Quitado
506241,20881,101,4,2022-12-03,36822.79,12,0.0245,Ativo
506242,20918,102,3,2025-08-17,83388.53,24,0.0208,Ativo
506243,20955,103,3,2024-03-04,69090.10,36,0.0304,Ativo
506244,20992,104,3,2022-04-09,4546.05,60,0.0119,Ativo
506245,21029,105,4,2021-12-28,46744.57,12,0.0256,Em atraso
506246,21066,106,3,2023-03-24,61767.83,36,0.0332,Em atraso
506247,21103,107,4,2026-03-16,114452.89,24,0.0269,Quitado
506248,21140,108,3,2025-05-22,70747.61,12,0.0337,Quitado
506249,21177,109,3,2023-09-02,95132.26,12,0.0376,Em atraso
506250,21214,110,4,2022-01-17,2254.00,36,0.0425,Ativo
506251,21251,111,4,2021-02-25,43049.08,12,0.0295,Quitado
506252,21288,112,4,2021-01-24,65795.08,12,0.0409,Quitado
506253,21325,113,4,2024-07-02,24928.38,60,0.0314,Em atraso
506254,21362,114,3,2024-03-25,1770.36,48,0.0195,Em atraso
506255,21399,115,4,2025-03-22,19714.60,36,0.0200,Ativo
506256,21436,116,4,2022-04-11,34625.56,18,0.0236,Quitado
506257,21473,117,3,2025-06-16,24374.43,24,0.0140,Quitado
506258,21510,118,4,2026-12-05,19276.08,48,0.0335,Ativo
506259,21547,119,4,2022-02-02,6882.20,6,0.0121,Ativo
506260,21584,120,3,2023-02-02,6814.51,18,0.0231,Ativo
506261,21621,101,3,2026-05-17,91278.52,24,0.0193,Quitado
506262,21658,102,4,2026-12-03,11268.08,6,0.0286,Ativo
506263,21695,103,4,2022-05-02,80442.85,18,0.0302,Ativo
506264,21732,104,3,2024-06-28,1921.44,6,0.0267,Quitado
506265,21769,105,3,2020-11-14,69970.44,24,0.0209,Quitado
506266,21806,106,4,2022-03-16,104470.54,18,0.0309,Ativo
506267,21843,107,4,2025-04-15,9294.53,48,0.0102,Em atraso
506268,21880,108,3,2022-03-16,72023.17,12,0.0147,Ativo
506269,21917,109,3,2026-09-04,22944.19,60,0.0144,Ativo
506270,21954,110,4,2024-06-28,91711.82,18,0.0165,Em atraso
506271,21991,111,3,2023-05-14,2578.57,36,0.0098,Quitado
506272,22028,112,3,2026-05-23,24434.46,12,0.0176,Ativo
506273,22065,113,3,2025-05-30,104188.13,6,0.0229,Ativo
506274,22102,114,4,2026-08-30,35988.90,6,0.0358,Ativo
506275,22139,115,4,2020-10-17,6603.48,24,0.0268,Quitado
506276,22176,116,3,2022-05-05,14616.27,12,0.0090,Quitado
506277,22213,117,3,2021-10-20,53202.50,12,0.0254,Ativo
506278,22250,118,3,2023-02-25,78719.37,6,0.0331,Ativo
506279,22287,119,3,2024-10-18,50456.27,60,0.0209,Ativo
506280,22324,120,3,2026-01-21,105271.43,48,0.0206,Ativo
506281,22361,101,4,2026-04-27,94704.53,12,0.0197,Ativo
506282,22398,102,4,2020-04-09,47180.88,12,0.0282,Quitado
506283,22435,103,4,2023-03-22,93301.26,48,0.0341,Ativo
506284,22472,104,3,2024-10-23,100627.88,36,0.0216,Ativo
506285,22509,105,4,2024-04-14,31020.99,6,0.0426,Ativo
506286,22546,106,3,2022-06-16,51138.06,36,0.0275,Em atraso
506287,22583,107,3,2025-07-29,87366.47,12,0.0239,Em atraso
506288,22620,108,4,2026-08-11,12909.31,60,0.0201,Ativo
506289,22657,109,4,2022-05-19,97168.32,48,0.0093,Quitado
506290,22694,110,4,2022-06-27,45656.99,36,0.0177,Ativo
506291,22731,111,4,2020-07-19,18617.37,6,0.0410,Em atraso
506292,22768,112,3,2022-08-16,89993.44,12,0.0355,Quitado
506293,22805,113,3,2025-08-12,8620.14,48,0.0357,Ativo
506294,22842,114,4,2023-08-08,26107.18,24,0.0385,Ativo
506295,22879,115,3,2024-12-02,44118.27,36,0.0146,Quitado
506296,22916,116,4,2023-07-10,47257.65,6,0.0108,Ativo
506297,22953,117,3,2021-09-24,9762.39,6,0.0200,Quitado
506298,22990,118,4,2023-07-30,22350.96,6,0.0235,Ativo
506299,23027,119,3,2020-12-13,12081.12,36,0.0212,Ativo
506300,23064,120,3,2022-10-14,2612.26,48,0.0169,Em atraso
506301,23101,101,3,2022-01-13,115035.85,48,0.0215,Em atraso
506302,23138,102,3,2023-09-28,11120.51,60,0.0347,Ativo
506303,23175,103,4,2020-02-28,30601.84,6,0.0224,Ativo
506304,23212,104,4,2026-12-03,20721.14,48,0.0127,Ativo
506305,23249,105,4,2025-09-07,41766.29,60,0.0390,Ativo
506306,23286,106,4,2020-12-02,103582.25,12,0.0199,Em atraso
506307,23323,107,4,2022-08-06,62084.13,60,0.0156,Quitado
506308,23360,108,3,2026-08-20,51410.01,24,0.0353,Em atraso
506309,23397,109,4,2026-05-19,72681.96,12,0.0270,Ativo
506310,23434,110,4,2024-04-23,56088.84,12,0.0349,Quitado
506311,23471,111,4,2025-07-05,90350.86,48,0.0382,Quitado
506312,23508,112,3,2020-12-04,24262.07,48,0.0171,Ativo
506313,23545,113,3,2026-07-16,111118.75,60,0.0101,Em atraso
506314,23582,114,3,2020-04-28,8118.59,12,0.0218,Quitado
506315,23619,115,4,2025-06-20,27442.83,6,0.0255,Ativo
506316,23656,116,4,2024-02-18,99401.23,48,0.0335,Ativo
506317,23693,117,3,2023-11-13,22912.73,48,0.0169,Ativo
506318,23730,118,4,2025-04-27,67402.44,18,0.0185,Ativo
506319,23767,119,3,2020-12-01,74105.11,36,0.0119,Quitado
506320,23804,120,4,2020-12-03,3462.84,24,0.0363,Ativo
506321,23841,101,3,2026-05-22,74980.20,6,0.0409,Ativo
506322,23878,102,3,2023-05-03,51238.42,24,0.0293,Quitado
506323,23915,103,4,2022-03-05,105960.93,12,0.0103,Ativo
506324,23952,104,4,2023-03-11,68751.84,12,0.0184,Ativo
506325,23989,105,4,2025-11-29,42585.34,36,0.0315,Ativo
506326,24026,106,3,2026-09-07,97993.58,12,0.0107,Quitado
506327,24063,107,4,2026-11-08,108372.90,6,0.0253,Ativo
506328,24100,108,3,2025-12-01,48588.50,18,0.0142,Ativo
506329,24137,109,3,2020-12-06,79295.23,60,0.0164,Em atraso
506330,24174,110,3,2021-07-24,6793.46,48,0.0439,Quitado
506331,24211,111,4,2023-10-01,112991.96,36,0.0250,Em atraso
506332,24248,112,4,2022-12-21,111841.61,60,0.0411,Quitado
506333,24285,113,4,2025-12-14,17622.43,12,0.0097,Ativo
506334,24322,114,4,2022-07-12,42399.02,18,0.0278,Ativo
506335,24359,115,3,2025-02-17,111993.61,60,0.0103,Ativo
506336,24396,116,3,2026-10-26,89649.19,6,0.0166,Em atraso
506337,24433,117,3,2025-04-15,75355.11,6,0.0163,Quitado
506338,24470,118,3,2025-12-20,111271.14,18,0.0132,Quitado
506339,24507,119,3,2022-06-29,69001.77,12,0.0436,Quitado
506340,24544,120,4,2022-03-18,68326.68,18,0.0370,Ativo
506341,24581,101,4,2025-04-01,111574.55,18,0.0316,Em atraso
506342,24618,102,3,2023-06-28,45822.51,48,0.0227,Ativo
506343,24655,103,3,2026-09-21,26700.15,48,0.0259,Em atraso
506344,24692,104,3,2021-10-06,67462.67,48,0.0363,Quitado
506345,24729,105,4,2022-10-24,50360.29,24,0.0330,Quitado
506346,24766,106,4,2026-03-18,44857.14,36,0.0216,Ativo
506347,24803,107,3,2024-09-30,73131.00,12,0.0265,Ativo
506348,24840,108,3,2020-07-10,112202.07,48,0.0165,Ativo
506349,24877,109,3,2023-09-14,44182.67,18,0.0363,Em atraso
506350,24914,110,4,2023-01-20,80197.29,36,0.0399,Em atraso
506351,24951,111,3,2020-07-26,47681.51,48,0.0120,Ativo
506352,24988,112,4,2024-06-05,104716.83,12,0.0437,Em atraso
506353,25025,113,4,2025-11-28,19982.92,48,0.0393,Em atraso
506354,25062,114,3,2026-12-03,54497.90,48,0.0251,Ativo
506355,25099,115,4,2020-10-02,57757.59,60,0.0234,Ativo
506356,25136,116,3,2026-09-21,89864.14,48,0.0102,Ativo
506357,25173,117,3,2024-08-31,35940.72,12,0.0299,Quitado
506358,25210,118,4,2026-11-05,115248.59,24,0.0210,Em atraso
506359,25247,119,3,2020-05-19,21145.22,36,0.0315,Quitado
506360,25284,120,3,2023-05-02,82032.16,6,0.0371,Ativo
506361,25321,101,4,2024-11-01,20929.30,24,0.0215,Quitado
506362,25358,102,4,2021-01-18,53963.08,60,0.0423,Ativo
506363,25395,103,3,2024-05-30,19059.28,18,0.0311,Em atraso
506364,25432,104,3,2025-02-16,48173.15,36,0.0139,Ativo
506365,25469,105,3,2025-10-04,86658.03,60,0.0131,Em atraso
506366,25506,106,4,2025-12-14,51556.15,36,0.0303,Em atraso
506367,25543,107,3,2020-06-23,31879.87,36,0.0232,Ativo
506368,25580,108,3,2025-03-04,47024.27,36,0.0226,Ativo
506369,25617,109,3,2020-07-10,103502.44,48,0.0119,Ativo
506370,25654,110,3,2026-02-22,32908.10,6,0.0292,Ativo
506371,25691,111,3,2022-02-20,9576.14,48,0.0262,Em atraso
506372,25728,112,3,2025-11-15,48515.71,12,0.0393,Em atraso
506373,25765,113,3,2023-09-04,87021.87,6,0.0143,Em atraso
506374,25802,114,3,2026-03-27,10616.68,24,0.0243,Ativo
506375,25839,115,4,2021-07-27,38817.61,60,0.0100,Ativo
506376,25876,116,3,2021-02-08,28366.41,48,0.0300,Ativo
506377,25913,117,3,2022-05-20,86164.49,24,0.0165,Quitado
506378,25950,118,4,2022-09-14,108936.59,36,0.0347,Em atraso
506379,25987,119,3,2026-08-29,11773.01,60,0.0335,Ativo
506380,26024,120,4,2024-03-25,99867.29,60,0.0242,Ativo
506381,26061,101,3,2026-01-01,49159.94,24,0.0170,Ativo
506382,26098,102,3,2021-08-22,29906.39,24,0.0429,Quitado
506383,26135,103,3,2021-08-04,105596.63,24,0.0262,Ativo
506384,26172,104,4,2023-02-02,87851.93,36,0.0227,Ativo
506385,26209,105,3,2025-02-14,24099.33,24,0.0134,Em atraso
506386,26246,106,4,2025-06-14,103662.97,18,0.0407,Quitado
506387,26283,107,4,2025-10-27,49602.08,60,0.0178,Em atraso
506388,26320,108,4,2022-11-29,91854.75,36,0.0227,Quitado
506389,26357,109,4,2021-01-08,99202.88,12,0.0279,Ativo
506390,26394,110,4,2023-07-03,114943.50,48,0.0143,Ativo
506391,26431,111,3,2020-07-06,36123.69,24,0.0109,Ativo
506392,26468,112,4,2023-03-05,15456.78,60,0.0181,Ativo
506393,26505,113,3,2020-07-25,82774.97,12,0.0202,Ativo
506394,26542,114,4,2021-09-03,70774.87,24,0.0128,Em atraso
506395,26579,115,3,2022-05-29,62065.30,24,0.0227,Ativo
506396,26616,116,3,2026-05-20,84818.79,18,0.0107,Em atraso
506397,26653,117,3,2024-07-16,112846.74,12,0.0398,Quitado
506398,26690,118,4,2026-11-17,53350.68,60,0.0152,Em atraso
506399,26727,119,4,2025-02-18,81136.59,12,0.0151,Ativo
506400,26764,120,4,2022-10-28,95402.05,60,0.0330,Ativo
506401,26801,101,4,2023-06-12,54506.13,60,0.0215,Ativo
506402,26838,102,3,2021-07-08,110095.66,12,0.0204,Ativo
506403,26875,103,3,2024-12-13,14776.94,36,0.0277,Em atraso
506404,26912,104,4,2021-03-11,4876.50,12,0.0410,Quitado
506405,26949,105,4,2021-09-07,64915.51,12,0.0290,Quitado
506406,26986,106,3,2025-11-04,61917.64,6,0.0414,Ativo
506407,27023,107,4,2025-12-03,97766.71,48,0.0251,Ativo
506408,27060,108,3,2020-03-25,87216.46,60,0.0288,Ativo
506409,27097,109,4,2020-03-27,65016.71,36,0.0374,Em atraso
506410,27134,110,3,2024-04-23,62646.97,48,0.0419,Ativo
506411,27171,111,3,2024-07-18,11526.09,6,0.0165,Em atraso
506412,27208,112,4,2026-04-02,52983.82,24,0.0137,Ativo
506413,27245,113,3,2020-09-21,21923.62,36,0.0237,Quitado
506414,27282,114,3,2021-10-22,5663.55,6,0.0228,Quitado
506415,27319,115,3,2022-10-22,18101.45,36,0.0301,Quitado
506416,27356,116,4,2025-08-16,110798.80,24,0.0321,Quitado
506417,27393,117,3,2022-12-14,90002.28,60,0.0160,Ativo
506418,27430,118,4,2026-11-14,38711.17,12,0.0152,Quitado
506419,27467,119,3,2020-08-31,48839.13,6,0.0096,Quitado
506420,27504,120,3,2024-03-08,42998.08,48,0.0418,Em atraso
506421,27541,101,3,2022-11-16,15638.41,36,0.0312,Ativo
506422,27578,102,3,2024-10-27,44899.58,12,0.0140,Ativo
506423,27615,103,3,2022-12-31,79746.79,12,0.0200,Quitado
506424,27652,104,3,2020-08-03,103480.53,24,0.0096,Ativo
506425,27689,105,3,2024-12-22,66692.58,6,0.0410,Ativo
506426,27726,106,4,2024-10-28,112893.86,18,0.0279,Ativo
506427,27763,107,3,2025-12-17,8542.24,6,0.0269,Ativo
506428,27800,108,3,2025-08-10,48740.44,36,0.0108,Quitado
506429,27837,109,4,2020-02-16,35642.67,12,0.0362,Ativo
506430,27874,110,3,2026-11-28,92291.40,18,0.0346,Ativo
506431,27911,111,4,2024-10-18,104389.76,18,0.0183,Ativo
506432,27948,112,4,2022-05-12,110088.19,48,0.0235,Ativo
506433,27985,113,3,2026-11-07,5414.05,12,0.0148,Quitado
506434,28022,114,3,2020-11-29,19186.38,6,0.0178,Quitado
506435,28059,115,3,2022-02-01,7323.92,48,0.0160,Em atraso
506436,28096,116,3,2021-06-20,99058.47,18,0.0148,Em atraso
506437,28133,117,4,2021-01-16,21897.09,24,0.0333,Ativo
506438,28170,118,4,2024-05-10,102921.67,12,0.0143,Em atraso
506439,28207,119,3,2022-06-02,85360.93,36,0.0097,Ativo
506440,28244,120,4,2022-03-01,97005.96,48,0.0371,Em atraso
506441,28281,101,3,2020-02-10,101152.30,6,0.0413,Quitado
506442,28318,102,4,2026-04-17,36028.33,36,0.0328,Em atraso
506443,28355,103,4,2020-07-06,32297.46,48,0.0246,Ativo
506444,28392,104,3,2026-05-02,110888.58,12,0.0213,Ativo
506445,28429,105,4,2020-07-28,95302.83,60,0.0249,Ativo
506446,28466,106,3,2026-01-14,7352.53,60,0.0182,Ativo
506447,28503,107,4,2024-10-12,61196.95,24,0.0431,Quitado
506448,28540,108,3,2021-07-02,4238.12,48,0.0349,Ativo
506449,28577,109,4,2020-01-29,12114.62,6,0.0385,Quitado
506450,28614,110,4,2026-11-19,86370.04,36,0.0367,Quitado
506451,28651,111,3,2025-04-28,52563.47,36,0.0236,Quitado
506452,28688,112,3,2023-09-24,60318.54,36,0.0269,Quitado
506453,28725,113,3,2025-11-13,74263.94,12,0.0193,Ativo
506454,28762,114,4,2026-09-22,1688.13,24,0.0174,Ativo
506455,28799,115,3,2025-05-06,108203.01,24,0.0193,Quitado
506456,28836,116,4,2026-06-25,35471.58,6,0.0379,Em atraso
506457,28873,117,3,2021-09-08,42292.48,6,0.0164,Ativo
506458,28910,118,3,2026-08-23,27735.08,6,0.0292,Ativo
506459,28947,119,3,2024-01-18,11772.34,24,0.0095,Em atraso
506460,28984,120,4,2023-06-04,34650.02,24,0.0370,Ativo
506461,29021,101,3,2026-02-07,62249.92,60,0.0278,Ativo
506462,29058,102,3,2022-05-27,4637.10,24,0.0091,Em atraso
506463,29095,103,3,2020-11-29,95015.34,36,0.0392,Ativo
506464,29132,104,3,2021-02-16,115138.36,24,0.0139,Ativo
506465,29169,105,3,2025-04-18,63024.03,48,0.0402,Em atraso
506466,29206,106,4,2020-11-25,61282.78,60,0.0263,Em atraso
506467,29243,107,3,2020-06-17,58686.80,18,0.0378,Ativo
506468,29280,108,3,2020-10-06,46461.03,12,0.0120,Ativo
506469,29317,109,4,2025-04-09,83358.21,18,0.0284,Ativo
506470,29354,110,4,2025-07-26,66575.06,18,0.0321,Em atraso
506471,29391,111,4,2023-06-08,32163.76,36,0.0159,Ativo
506472,29428,112,3,2024-09-06,59478.10,48,0.0329,Ativo
506473,29465,113,3,2020-06-30,100556.60,36,0.0174,Quitado
506474,29502,114,4,2025-08-31,69870.69,12,0.0407,Em atraso
506475,29539,115,3,2025-05-26,63744.35,18,0.0104,Quitado
506476,29576,116,3,2025-12-22,85668.46,12,0.0217,Em atraso
506477,29613,117,4,2026-01-03,74876.65,36,0.0330,Em atraso
506478,29650,118,4,2024-07-25,64607.14,48,0.0417,Ativo
506479,29687,119,4,2022-10-31,64634.11,6,0.0232,Ativo
506480,29724,120,4,2022-12-07,104600.55,48,0.0375,Ativo
506481,29761,101,4,2025-12-02,90609.20,18,0.0111,Ativo
506482,29798,102,4,2022-12-08,27117.11,6,0.0270,Ativo
506483,29835,103,4,2026-07-30,87619.82,6,0.0234,Ativo
506484,29872,104,4,2023-06-24,52590.56,24,0.0162,Quitado
506485,29909,105,4,2020-05-26,117846.04,24,0.0153,Quitado
506486,29946,106,4,2026-11-18,111630.44,12,0.0304,Quitado
506487,29983,107,3,2026-10-23,107430.81,18,0.0128,Quitado
506488,10020,108,3,2025-07-06,6548.09,48,0.0330,Quitado
506489,10057,109,3,2024-01-23,108935.02,36,0.0277,Ativo
506490,10094,110,3,2025-01-05,49463.59,48,0.0368,Quitado
506491,10131,111,4,2021-05-22,16787.82,6,0.0151,Quitado
506492,10168,112,4,2022-03-15,48009.44,48,0.0162,Ativo
506493,10205,113,3,2022-10-20,72622.60,48,0.0138,Em atraso
506494,10242,114,3,2025-06-17,13396.57,24,0.0432,Em atraso
506495,10279,115,3,2023-09-01,76139.32,18,0.0228,Ativo
506496,10316,116,3,2025-03-20,45358.22,24,0.0326,Quitado
506497,10353,117,4,2022-01-31,6883.93,18,0.0148,Ativo
506498,10390,118,4,2026-10-25,91237.41,24,0.0247,Quitado
506499,10427,119,3,2021-09-25,32085.30,12,0.0437,Ativo
506500,10464,120,4,2021-11-21,68233.60,18,0.0228,Ativo
506501,10501,101,3,2025-08-22,47440.46,6,0.0245,Ativo
506502,10538,102,3,2021-01-08,34574.11,36,0.0177,Em atraso
506503,10575,103,3,2022-02-05,117488.66,36,0.0348,Ativo
506504,10612,104,4,2020-04-27,6126.03,6,0.0382,Ativo
506505,10649,105,3,2021-08-20,117964.97,6,0.0338,Ativo
506506,10686,106,3,2021-03-11,115714.10,48,0.0378,Em atraso
506507,10723,107,3,2023-10-25,6273.98,36,0.0403,Em atraso
506508,10760,108,4,2021-06-03,57160.39,36,0.0334,Ativo
506509,10797,109,4,2025-03-28,33974.20,18,0.0338,Ativo
506510,10834,110,4,2023-05-16,117811.17,36,0.0095,Quitado
506511,10871,111,4,2021-01-10,6913.90,24,0.0424,Ativo
506512,10908,112,4,2022-11-20,64066.75,6,0.0203,Ativo
506513,10945,113,4,2023-08-30,60408.88,12,0.0129,Ativo
506514,10982,114,4,2021-03-25,28179.93,18,0.0215,Ativo
506515,11019,115,3,2026-12-19,91602.91,60,0.0163,Em atraso
506516,11056,116,3,2020-02-14,77338.53,24,0.0219,Em atraso
506517,11093,117,3,2026-08-12,18901.34,6,0.0162,Quitado
506518,11130,118,4,2024-09-15,54797.80,36,0.0327,Ativo
506519,11167,119,4,2021-05-25,93118.68,60,0.0133,Ativo
506520,11204,120,4,2025-01-28,3578.23,24,0.0385,Ativo
506521,11241,101,4,2026-03-18,38730.56,24,0.0247,Quitado
506522,11278,102,4,2026-07-28,84994.42,60,0.0098,Ativo
506523,11315,103,4,2024-06-17,117370.91,36,0.0268,Quitado
506524,11352,104,3,2026-01-23,5030.61,60,0.0236,Quitado
506525,11389,105,4,2020-04-22,95464.80,24,0.0370,Em atraso
506526,11426,106,4,2021-12-11,14328.60,18,0.0399,Ativo
506527,11463,107,3,2024-01-02,100637.67,24,0.0278,Ativo
506528,11500,108,4,2021-06-19,103303.43,12,0.0116,Em atraso
506529,11537,109,4,2022-04-06,3291.60,12,0.0395,Em atraso
506530,11574,110,4,2024-09-22,112652.81,36,0.0352,Quitado
506531,11611,111,3,2022-04-24,58489.16,60,0.0278,Ativo
506532,11648,112,3,2022-05-28,58275.59,24,0.0110,Ativo
506533,11685,113,4,2022-03-05,99035.45,18,0.0404,Ativo
506534,11722,114,4,2025-01-04,118365.11,60,0.0426,Em atraso
506535,11759,115,3,2020-04-17,74399.11,6,0.0310,Em atraso
506536,11796,116,4,2024-05-08,117192.91,48,0.0134,Em atraso
506537,11833,117,4,2025-07-07,118862.77,6,0.0273,Quitado
506538,11870,118,3,2020-05-20,35848.60,36,0.0398,Em atraso
506539,11907,119,4,2023-02-06,28043.59,12,0.0144,Em atraso
506540,11944,120,3,2024-09-01,15951.28,60,0.0139,Em atraso
506541,11981,101,4,2022-03-23,75674.58,48,0.0223,Ativo
506542,12018,102,4,2023-03-09,18098.39,48,0.0218,Ativo
506543,12055,103,4,2025-03-07,15287.30,18,0.0413,Em atraso
506544,12092,104,3,2023-01-29,40567.39,12,0.0422,Quitado
506545,12129,105,4,2026-03-24,43186.51,24,0.0265,Quitado
506546,12166,106,4,2022-09-19,48536.04,24,0.0296,Em atraso
506547,12203,107,3,2023-10-12,31857.46,12,0.0186,Em atraso
506548,12240,108,3,2026-01-31,102836.89,18,0.0296,Ativo
506549,12277,109,4,2024-05-29,36696.42,36,0.0277,Quitado
506550,12314,110,4,2021-05-17,17011.50,48,0.0129,Ativo
506551,12351,111,4,2025-11-10,110705.08,36,0.0423,Ativo
506552,12388,112,3,2020-05-01,43180.16,36,0.0369,Quitado
506553,12425,113,3,2024-01-03,109539.45,12,0.0362,Em atraso
506554,12462,114,3,2025-09-16,70992.60,6,0.0207,Em atraso
506555,12499,115,3,2020-06-26,80053.84,6,0.0368,Quitado
506556,12536,116,3,2026-11-19,89675.46,24,0.0385,Em atraso
506557,12573,117,3,2023-06-13,70230.62,48,0.0091,Em atraso
506558,12610,118,4,2020-06-16,51941.97,18,0.0162,Ativo
506559,12647,119,3,2021-08-14,13136.36,60,0.0167,Ativo
506560,12684,120,3,2026-06-18,45279.65,24,0.0320,Quitado
506561,12721,101,4,2025-08-19,10294.90,36,0.0138,Em atraso
506562,12758,102,4,2023-06-19,39881.51,18,0.0191,Ativo
